,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5156,Humber Bay,43.627833,-79.4844499,Pizza Pizza,43.62991307894189,-79.48145733914846,Pizza Place
5157,Humber Bay,43.627833,-79.4844499,Sobeys,43.630693168990405,-79.48094297391465,Grocery Store
5158,Humber Bay,43.627833,-79.4844499,Ontario Food Terminal,43.62872783212032,-79.48581470586774,Farmers Market
5159,Humber Bay,43.627833,-79.4844499,KFC,43.630603,-79.484482,Fast Food Restaurant
5160,Humber Bay,43.627833,-79.4844499,Tim Hortons,43.6304792,-79.4806061,Coffee Shop
5161,Humber Bay,43.627833,-79.4844499,Tim Hortons,43.6299017742974,-79.4876316189765,Coffee Shop
5162,Humber Bay,43.627833,-79.4844499,Wok Terminal,43.6306308581885,-79.484513039617,Chinese Restaurant
5163,Humber Bay,43.627833,-79.4844499,Rogers,43.629950229800734,-79.48098691408346,Electronics Store
5164,Humber Bay,43.627833,-79.4844499,Rabba Fine Foods,43.62675858951704,-79.47954237176603,Grocery Store
5165,Humber Bay,43.627833,-79.4844499,Wiesia Salon & Spa,43.62720137700254,-79.47866904426506,Spa
5166,King's Mill Park,43.6470075,-79.49721159999999,Old Mill Subway Station,43.64989189122272,-79.49532242819866,Metro Station
5167,King's Mill Park,43.6470075,-79.49721159999999,Bloor-danforth Subway Shuttle Westbound,43.64999087736369,-79.49540362624315,Bus Line
5168,King's Mill Park,43.6470075,-79.49721159999999,King's Mill Park,43.64933168026134,-79.49282800688802,Park
5169,Kingsway Park South East,43.652674,-79.507194,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
5170,Kingsway Park South East,43.652674,-79.507194,Starbucks,43.64829232178871,-79.5077497137651,Coffee Shop
5171,Kingsway Park South East,43.652674,-79.507194,The Old Sod,43.64829704413176,-79.50764180149628,Pub
5172,Kingsway Park South East,43.652674,-79.507194,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
5173,Kingsway Park South East,43.652674,-79.507194,Gabby's Grill & Taps,43.648451979703715,-79.50648193548962,Bar
5174,Kingsway Park South East,43.652674,-79.507194,Cafe Jules Pâtisserie,43.648877,-79.506348,Bakery
5175,Kingsway Park South East,43.652674,-79.507194,Edward Jones - Financial Advisor: Scott A Thompson,43.64928,-79.50343,Business Service
5176,Kingsway Park South East,43.652674,-79.507194,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
5177,Mimico NE,43.614627,-79.49569740000001,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
5178,Mimico NE,43.614627,-79.49569740000001,Mario & Selina's No Frills,43.61234010244387,-79.49714805743493,Grocery Store
5179,Mimico NE,43.614627,-79.49569740000001,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
5180,Mimico NE,43.614627,-79.49569740000001,TD Canada Trust,43.61318188021061,-79.48995835614369,Bank
5181,Mimico NE,43.614627,-79.49569740000001,Canadiana Restaurant,43.61358750347395,-79.48966619920637,Breakfast Spot
5182,Mimico NE,43.614627,-79.49569740000001,7-Eleven,43.61307628496873,-79.49004654587952,Convenience Store
5183,Mimico NE,43.614627,-79.49569740000001,Mimico GO Station,43.616761306002445,-79.49689734242233,Train Station
5184,Mimico NE,43.614627,-79.49569740000001,Hasty Market,43.61138973164352,-79.49639760920914,Convenience Store
5185,Old Mill South,43.652091799999994,-79.49007379999998,Campo,43.655191,-79.487067,Italian Restaurant
5186,Old Mill South,43.652091799999994,-79.49007379999998,Old Mill Toronto,43.651011078509626,-79.49322209020357,American Restaurant
5187,Old Mill South,43.652091799999994,-79.49007379999998,Étienne Brulé Park,43.65281386452948,-79.49217796325684,Park
5188,Old Mill South,43.652091799999994,-79.49007379999998,The Spa at The Old Mill,43.650823685687385,-79.49319046516692,Spa
5189,Old Mill South,43.652091799999994,-79.49007379999998,King's Mill Park,43.64933168026134,-79.49282800688802,Park
5190,Old Mill South,43.652091799999994,-79.49007379999998,The Humber River,43.64776269048655,-79.49024625771679,River
5191,Old Mill South,43.652091799999994,-79.49007379999998,Old Mill Subway Station,43.64989189122272,-79.49532242819866,Metro Station
5192,The Queensway East,43.6232816,-79.5165422,Cineplex Cinemas Queensway & VIP,43.62125133114305,-79.51534632592691,Movie Theater
5193,The Queensway East,43.6232816,-79.5165422,Stoney's Bread Company,43.62258107659143,-79.51811784654625,Sandwich Place
5194,The Queensway East,43.6232816,-79.5165422,The Pie Commission,43.62354819663253,-79.51226496540828,Restaurant
5195,The Queensway East,43.6232816,-79.5165422,Moksha Yoga Etobicoke,43.622671736892094,-79.51947824768995,Yoga Studio
5196,The Queensway East,43.6232816,-79.5165422,Fat Bastard Burrito Co.,43.62209851449942,-79.521880074884,Burrito Place
5197,The Queensway East,43.6232816,-79.5165422,Best Portuguese Chicken,43.62434433209041,-79.51248514101782,BBQ Joint
5198,The Queensway East,43.6232816,-79.5165422,K & B Sushi,43.622269,-79.522485,Sushi Restaurant
5199,The Queensway East,43.6232816,-79.5165422,Montana's Cookhouse,43.623085521513296,-79.5158279182359,BBQ Joint
5200,The Queensway East,43.6232816,-79.5165422,Golden Lion Restaurant & Bar,43.62292285787151,-79.51086131019957,Restaurant
5201,The Queensway East,43.6232816,-79.5165422,LCBO,43.623196378765826,-79.51800475603498,Liquor Store
5202,The Queensway East,43.6232816,-79.5165422,Milestones,43.623225482301336,-79.51537182534477,American Restaurant
5203,The Queensway East,43.6232816,-79.5165422,Tim Hortons,43.6236706,-79.5156741,Coffee Shop
5204,The Queensway East,43.6232816,-79.5165422,Kelsey's,43.622965273725264,-79.5165715333566,American Restaurant
5205,The Queensway East,43.6232816,-79.5165422,Tim Hortons,43.6209,-79.51534,Coffee Shop
5206,The Queensway East,43.6232816,-79.5165422,Aren't We Naughty,43.62293277845617,-79.51853451871062,Adult Boutique
5207,The Queensway East,43.6232816,-79.5165422,Montana's,43.62300625348483,-79.5158670225407,Restaurant
5208,The Queensway East,43.6232816,-79.5165422,Buon Giorno Cafe,43.622800844853096,-79.51932211796309,Italian Restaurant
5209,The Queensway East,43.6232816,-79.5165422,Goodwill,43.62160166310763,-79.51319797384834,Thrift / Vintage Store
5210,The Queensway East,43.6232816,-79.5165422,Mr. Sub,43.622458,-79.521088,Sandwich Place
5211,The Queensway East,43.6232816,-79.5165422,Sausage Man,43.62016486443875,-79.51381526984815,Food Truck
5212,The Queensway East,43.6232816,-79.5165422,Gardiner Expy at Islington,43.62045022451549,-79.51316356658936,Intersection
5213,The Queensway East,43.6232816,-79.5165422,Pet Valu,43.62413619261834,-79.51142675270852,Pet Store
5214,The Queensway East,43.6232816,-79.5165422,King's Garden Banquet Hall,43.6229291,-79.51069799999999,Event Space
5215,Royal York South East,43.6481773,-79.51126409999998,Azarias,43.64713718897401,-79.51319627029353,Tapas Restaurant
5216,Royal York South East,43.6481773,-79.51126409999998,Kingsway Fish & Chips,43.647236,-79.51335,Seafood Restaurant
5217,Royal York South East,43.6481773,-79.51126409999998,The Crooked Cue on Bloor,43.64724572225553,-79.5130884597282,Pool Hall
5218,Royal York South East,43.6481773,-79.51126409999998,Caffé Demetre,43.64808798157569,-79.50854813200596,Dessert Shop
5219,Royal York South East,43.6481773,-79.51126409999998,Vibo,43.64741175098659,-79.51008162456107,Italian Restaurant
5220,Royal York South East,43.6481773,-79.51126409999998,Sempre Pizza Pasta,43.647176739342015,-79.51248511978591,Pizza Place
5221,Royal York South East,43.6481773,-79.51126409999998,Creme de la Creme,43.64775285940716,-79.50990378136584,Breakfast Spot
5222,Royal York South East,43.6481773,-79.51126409999998,Monk's Kettle,43.64680589371333,-79.51377460749337,Gastropub
5223,Royal York South East,43.6481773,-79.51126409999998,Momiji Sushi Bar & Grill,43.647843041892976,-79.50853435479806,Sushi Restaurant
5224,Royal York South East,43.6481773,-79.51126409999998,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
5225,Royal York South East,43.6481773,-79.51126409999998,Bake Sale,43.646826935107924,-79.51406576419686,Dessert Shop
5226,Royal York South East,43.6481773,-79.51126409999998,Magic Spot,43.64783593140486,-79.50914074789482,Burger Joint
5227,Royal York South East,43.6481773,-79.51126409999998,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
5228,Royal York South East,43.6481773,-79.51126409999998,Green Mango,43.64769770000115,-79.51067655132923,Thai Restaurant
5229,Royal York South East,43.6481773,-79.51126409999998,The Kingsway Theatre,43.647163758673194,-79.51223242079968,Indie Movie Theater
5230,Royal York South East,43.6481773,-79.51126409999998,Starbucks,43.64829232178871,-79.5077497137651,Coffee Shop
5231,Royal York South East,43.6481773,-79.51126409999998,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
5232,Royal York South East,43.6481773,-79.51126409999998,Starbucks,43.64667789717045,-79.51413877778366,Coffee Shop
5233,Royal York South East,43.6481773,-79.51126409999998,Hot Oven,43.6478909960557,-79.50935274562029,Bakery
5234,Royal York South East,43.6481773,-79.51126409999998,Chutneys Fine Indian Cuisine,43.64686,-79.514037,Indian Restaurant
5235,Royal York South East,43.6481773,-79.51126409999998,Shoppers Drug Mart,43.647552000898244,-79.51124520968419,Pharmacy
5236,Royal York South East,43.6481773,-79.51126409999998,Second Cup,43.647669286723165,-79.51078238102943,Café
5237,Royal York South East,43.6481773,-79.51126409999998,The Old Sod,43.64829704413176,-79.50764180149628,Pub
5238,Royal York South East,43.6481773,-79.51126409999998,Henry VIII Ale House,43.64681818625684,-79.51418864294682,Pub
5239,Royal York South East,43.6481773,-79.51126409999998,TD Canada Trust,43.64807455051582,-79.50916640460491,Bank
5240,Royal York South East,43.6481773,-79.51126409999998,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
5241,Royal York South East,43.6481773,-79.51126409999998,Swiss Chalet,43.64781648473772,-79.50836098862833,Restaurant
5242,Royal York South East,43.6481773,-79.51126409999998,Rogers,43.64725934384045,-79.51134508435909,Mobile Phone Shop
5243,Royal York South East,43.6481773,-79.51126409999998,Eggsmart,43.647914,-79.507701,Breakfast Spot
5244,Royal York South East,43.6481773,-79.51126409999998,Tim Hortons,43.6465794477237,-79.5138528496136,Coffee Shop
5245,Royal York South East,43.6481773,-79.51126409999998,Sushi 2 Go,43.64787495176972,-79.50942661949566,Sushi Restaurant
5246,Royal York South East,43.6481773,-79.51126409999998,Gabby's Grill & Taps,43.648451979703715,-79.50648193548962,Bar
5247,Sunnylea,43.6399324,-79.5125662,Spring Garden Park,43.64218297890816,-79.51227241436479,Park
5248,Sunnylea,43.6399324,-79.5125662,Toronto Eavestrough Cleaning Masters,43.6377057546773,-79.5151162147522,Furniture / Home Store
5249,Sunnylea,43.6399324,-79.5125662,Peregrine Falcon Nest - CPF,43.64311012692256,-79.51630289093097,Other Great Outdoors
5250,Kingsway Park South West,43.652674,-79.507194,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
5251,Kingsway Park South West,43.652674,-79.507194,Starbucks,43.64829232178871,-79.5077497137651,Coffee Shop
5252,Kingsway Park South West,43.652674,-79.507194,The Old Sod,43.64829704413176,-79.50764180149628,Pub
5253,Kingsway Park South West,43.652674,-79.507194,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
5254,Kingsway Park South West,43.652674,-79.507194,Gabby's Grill & Taps,43.648451979703715,-79.50648193548962,Bar
5255,Kingsway Park South West,43.652674,-79.507194,Cafe Jules Pâtisserie,43.648877,-79.506348,Bakery
5256,Kingsway Park South West,43.652674,-79.507194,Edward Jones - Financial Advisor: Scott A Thompson,43.64928,-79.50343,Business Service
5257,Kingsway Park South West,43.652674,-79.507194,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
5258,Mimico NW,43.6130372,-79.49302420000001,Birds and Beans Cafe,43.61394176407451,-79.48906159405638,Café
5259,Mimico NW,43.6130372,-79.49302420000001,Pearl Sushi,43.61485807881039,-79.48831114897837,Sushi Restaurant
5260,Mimico NW,43.6130372,-79.49302420000001,Nimman Thai Cuisine,43.613348862360546,-79.48871553032649,Thai Restaurant
5261,Mimico NW,43.6130372,-79.49302420000001,Mario & Selina's No Frills,43.61234010244387,-79.49714805743493,Grocery Store
5262,Mimico NW,43.6130372,-79.49302420000001,TD Canada Trust,43.61318188021061,-79.48995835614369,Bank
5263,Mimico NW,43.6130372,-79.49302420000001,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
5264,Mimico NW,43.6130372,-79.49302420000001,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
5265,Mimico NW,43.6130372,-79.49302420000001,7-Eleven,43.61307628496873,-79.49004654587952,Convenience Store
5266,Mimico NW,43.6130372,-79.49302420000001,Canadiana Restaurant,43.61358750347395,-79.48966619920637,Breakfast Spot
5267,Mimico NW,43.6130372,-79.49302420000001,Maurya East Indian Roti Cuisine,43.61360596157636,-79.4892971696755,Indian Restaurant
5268,Mimico NW,43.6130372,-79.49302420000001,The Beer Store,43.613543,-79.4894523,Beer Store
5269,Mimico NW,43.6130372,-79.49302420000001,Subway,43.61565103827581,-79.48835757011199,Sandwich Place
5270,Mimico NW,43.6130372,-79.49302420000001,Lakeshore valu-mart,43.61486521991674,-79.48858881012151,Grocery Store
5271,Mimico NW,43.6130372,-79.49302420000001,BooBoo Pet Grooming Services,43.613585514619345,-79.48909899671537,Pet Store
5272,Mimico NW,43.6130372,-79.49302420000001,Hasty Market,43.61138973164352,-79.49639760920914,Convenience Store
5273,Mimico NW,43.6130372,-79.49302420000001,I.D.A. - Mimico Pharmacy,43.6143498841447,-79.48882439496964,Pharmacy
5274,Mimico NW,43.6130372,-79.49302420000001,Kothur Indian Cuisine,43.614632,-79.48877,Indian Restaurant
5275,Mimico NW,43.6130372,-79.49302420000001,Mimico Coffee & Bagel,43.614898801794844,-79.48860758973238,Coffee Shop
5276,Mimico NW,43.6130372,-79.49302420000001,Mimico Linear Park,43.61356887251202,-79.48691863616645,Park
5277,The Queensway West,43.6232816,-79.5165422,Cineplex Cinemas Queensway & VIP,43.62125133114305,-79.51534632592691,Movie Theater
5278,The Queensway West,43.6232816,-79.5165422,Stoney's Bread Company,43.62258107659143,-79.51811784654625,Sandwich Place
5279,The Queensway West,43.6232816,-79.5165422,The Pie Commission,43.62354819663253,-79.51226496540828,Restaurant
5280,The Queensway West,43.6232816,-79.5165422,Moksha Yoga Etobicoke,43.622671736892094,-79.51947824768995,Yoga Studio
5281,The Queensway West,43.6232816,-79.5165422,Fat Bastard Burrito Co.,43.62209851449942,-79.521880074884,Burrito Place
5282,The Queensway West,43.6232816,-79.5165422,Best Portuguese Chicken,43.62434433209041,-79.51248514101782,BBQ Joint
5283,The Queensway West,43.6232816,-79.5165422,K & B Sushi,43.622269,-79.522485,Sushi Restaurant
5284,The Queensway West,43.6232816,-79.5165422,Montana's Cookhouse,43.623085521513296,-79.5158279182359,BBQ Joint
5285,The Queensway West,43.6232816,-79.5165422,Golden Lion Restaurant & Bar,43.62292285787151,-79.51086131019957,Restaurant
5286,The Queensway West,43.6232816,-79.5165422,LCBO,43.623196378765826,-79.51800475603498,Liquor Store
5287,The Queensway West,43.6232816,-79.5165422,Milestones,43.623225482301336,-79.51537182534477,American Restaurant
5288,The Queensway West,43.6232816,-79.5165422,Tim Hortons,43.6236706,-79.5156741,Coffee Shop
5289,The Queensway West,43.6232816,-79.5165422,Kelsey's,43.622965273725264,-79.5165715333566,American Restaurant
5290,The Queensway West,43.6232816,-79.5165422,Tim Hortons,43.6209,-79.51534,Coffee Shop
5291,The Queensway West,43.6232816,-79.5165422,Aren't We Naughty,43.62293277845617,-79.51853451871062,Adult Boutique
5292,The Queensway West,43.6232816,-79.5165422,Montana's,43.62300625348483,-79.5158670225407,Restaurant
5293,The Queensway West,43.6232816,-79.5165422,Buon Giorno Cafe,43.622800844853096,-79.51932211796309,Italian Restaurant
5294,The Queensway West,43.6232816,-79.5165422,Goodwill,43.62160166310763,-79.51319797384834,Thrift / Vintage Store
5295,The Queensway West,43.6232816,-79.5165422,Mr. Sub,43.622458,-79.521088,Sandwich Place
5296,The Queensway West,43.6232816,-79.5165422,Sausage Man,43.62016486443875,-79.51381526984815,Food Truck
5297,The Queensway West,43.6232816,-79.5165422,Gardiner Expy at Islington,43.62045022451549,-79.51316356658936,Intersection
5298,The Queensway West,43.6232816,-79.5165422,Pet Valu,43.62413619261834,-79.51142675270852,Pet Store
5299,The Queensway West,43.6232816,-79.5165422,King's Garden Banquet Hall,43.6229291,-79.51069799999999,Event Space
